,text,category
1429,Zabi Muhammad Ne poda oole,Non-anti-LGBT+ content
1430,ഇത് മാനസിക അസുഖം അല്ല സാധാരണ ബിഹേവിയർ ആണെന്ന് ലോകാരോഗ്യ സംഘടന 1990ൽ തന്നെ പറഞ്ഞിട്ടുള്ളതാണ്,Non-anti-LGBT+ content
1431,Saleel M താനൊക്കെ ഇപ്പോഴും വെളിച്ചെണ്ണ ഉപയോഗിച്ചാണല്ലേ ചെയ്യുന്നത് കാലം മാറിയെടോ,Non-anti-LGBT+ content
1432,ഇവരുടെ രക്ഷിതാക്കൾ ഇങ്ങിനെ ആയിരുന്നെങ്കിൽ ഇന്ന് ഈ രംഗം തന്നെ ഉണ്ടാവുമായിരുന്നോ ആ സംഗതി തന്നെ ചിന്തിച്ചാ മതി ഇങ്ങനേ യുള്ള വിവാഹത്തിൻ്റേ അശാസ്ത്രീയത മനസിലാക്കാൻ,Homophobia
1433,Egalu polik machan marayy vakkii ullaavaroduuu pokan paraaa,Non-anti-LGBT+ content
1434,Evarde family motham savalavada aanle,Non-anti-LGBT+ content
1435,Conecept kollam But paali poyi evide okkeyo Script could have been better,Non-anti-LGBT+ content
1436,Njan vicherichu kundan mar ayirkumnnn,Homophobia
1437,ലോകത്തു ഏത് ജീവിക്കും സസ്യത്തിനും വസ്തുക്കൾക്കും 2 വിഭാഗമേ ഉള്ളു അല്ലെങ്കിൽ രണ്ടു ഇണകളെ ഉള്ളു ട്രാൻസ് ജൻഡർ എന്ന ഒരു വിഭാഗം ഒരു അഭംഗി ആണ് ദൈവം സൃഷ്ടിച്ചപോലെ സ്ത്രീ അല്ലെങ്കിൽ പുരുഷൻ മനുഷ്യ കുലത്തിനും അതാണ് ഭംഗി ,Transphobia
1438,പുരുഷൻമാരെ മാത്രം ഉണ്ടാക്കിയാൽ മനുഷ്യവംശം നിലനിൽക്കില്ലല്ലോ,Non-anti-LGBT+ content
1439,പ്രേമമല്ലാതെ മറ്റെന്താണ് നിങ്ങൾക്കിതിൽ കാണാൻ കഴിയുന്നത് രണ്ടാണുങ്ങൾ പ്രണയിക്കുന്നതിനും എത്ര ഭംഗിയുണ്ട് ,Non-anti-LGBT+ content
1440,ഇത് നമ്മുടെ സംസ്ക്കാരമല്ല അതുമല്ല എല്ലാ മതങ്ങളും ശക്തമായി എതിർക്കുന്ന ഒന്നാണ് സ്വവർഗ്ഗ രതി പിന്നെ ഒന്ന് ചോദിച്ചോട്ടെ നിങ്ങളുടെ വീട്ടിലെ ഒരു ആൺകുട്ടി ഇങ്ങനെ ചെയ്താൽ അംഗീകരിക്കുമോ ഒരിക്കലും ഇല്ല എന്ന് ഞാൻ തീർത്തുപറയാം കാരണം ഇത് കേരളത്തിലെ രണ്ടാമത്തെ ഗേ വിവാഹമാണ് രണ്ട് വിവാഹവും ഇവരുടെ കുടുംബം ശക്തമായി എതിർത്തതാണ് ഇവർ സ്വാന്തം വീട്ടിൽ നിന്നും പുറത്താണ് നിങ്ങളുടെ വീട്ടിലാണ് ഇങ്ങനെയെങ്കിലും എങ്ങനെ നിങ്ങൾ പുറത്തിറങ്ങി നടക്കും ആളുകൾ കളിയാക്കി ചിരിക്കില്ലേ,Homophobia
1441,കുണ്ടനടിക്കാർക്ക് എന്തു manasaado ഉള്ളത്,Homophobia
1442,Liyas world viswasam nallathaanu but eth dyvaviswasam allareligious fenaticvere prethyakichonnm parayaanllakaranam paranjjitt karillaallathinm negative kanunna alkkar anallo ,Non-anti-LGBT+ content
1443,Transnodum homosexualsnodum ബഹുമാനം വെച്ച് തന്നെ പറയുന്നു ഹോർമോൺ ബാലൻസ് ചേഞ്ച്‌ ആകും mentely stable akan kure നാൾ ആകും,Non-anti-LGBT+ content
1444,Transgender കളെയാണ് ഉദ്ദേശിച്ചതെങ്കിൽ ഭിന്നലിംഗം എന്നത് ഒരു അധിക്ഷേപവാക്ക് ആണ് Transgender എന്ന് തന്നെ വിളിച്ചാൽ മതി,Non-anti-LGBT+ content
1445,അവരിലും ഉണ്ട് മനസ്,Non-anti-LGBT+ content
1446,Nannam kettavanmar enittu ninu illikyunuevanoke enannavo botham undagune,Non-anti-LGBT+ content
1447,ഈ അസുഖക്കാരെ കാസറഗോഡ് ആകരുടെ കയ്യിൽ ഒരു മരുന്നുണ്ട് ഇവന്മാരെ ഒക്കെ മുള്ളുമരത്തിൽ കയറ്റി ഇറക്കും അതും തുണി ഇല്ലാതെ,Homophobia
1448,By birth allathe by choice avanam ororutharudeyum life,Non-anti-LGBT+ content
1449,Easwaraa Engane thirichariyum inganullavare,Non-anti-LGBT+ content
1450,Varun Punnala angane varaanulla kaaranam enta,Non-anti-LGBT+ content
1451,ലക്കേടെ മൂട് നിങ്ങൾ സുരക്ഷിതരല്ല നല്ല ബെസ്റ്റ ഡയലോഗ് മൈല്,Non-anti-LGBT+ content
1452,Wish you a happy married lifevivaha jeevithamennal sex mathramanennannu chilayalukalude vicharamparasparam thangayi avar jeevikkatte,Non-anti-LGBT+ content
1453,Ippo enda chechi shout out illathe,Non-anti-LGBT+ content
1454,Sreelakshmi 1999 parathi parayan avaru ninaku vendi jeevikunnavar allaloathu avarude jeevithamanu Athu engane venelum orungi nadakkan avarku avakashamundu Ninne bodipikenda kaaryam avarkilla Ninaku pattunilel nee nokenda,Non-anti-LGBT+ content
1455,Mom  son sex തായോളീസ്  തുണ്ട് കാണുമ്പോൾ അറപ്പ് തോന്നാത്തവന്മാർക്കാണ് ഇവരോട് അറപ്പ്,Non-anti-LGBT+ content
1456,Pavamthileke olla puragamano anentha maranam thalamorakalude shapam,Non-anti-LGBT+ content
1457,Sreelakshmi Suresh same sex bendhagal cheytu jeevikkunntu kondu endhu gunamanu samoohathinum kudumbathinum agane cheyyunnavarkkum lebhikkuka ,Homophobia
1458,സ്വവർഗാനുരാഗം രോഗങ്ങളുടെ പട്ടികയിൽ പെടുന്ന ഒന്നല്ല രോഗമല്ലാത്ത ഒന്നിന് എന്ത് ചികിത്സ,Non-anti-LGBT+ content
1459,Athil paranja maramandanodu para ith indian baranagadana undakkiya niyamamaanennu allathe pinarayi baranagadanayallanne,Non-anti-LGBT+ content
1460,അവർ ഇത് പോലെ അലവി ലാതിയല്ല,Non-anti-LGBT+ content
1461,Ninte thantha കുന്ദൻ  aanenkil nee thalli kollumo myran poora,Homophobia
1462,Nice video Chechi  but societyde muzhuvan chindagathi maariyale ooro manushyanum avar aagrahikunna reethiyil samadanamayi jeevikan kazhiyullu angane oru lokam athikam vaikathe thanne undavatte ennu prarthikam,Non-anti-LGBT+ content
1463,Enthoru pekolangal aaaan ,Transphobia
1464,Full movie link evidannu kittum pls repky,Non-anti-LGBT+ content
1465,നവാസ് എന്ന വ്യക്തിയെ കണ്ടാലും ഒരു ആട്ടം ഇല്ലേ,Non-anti-LGBT+ content
1466,അവരെയും താങ്കളെയും സൃഷ്‌ടിച്ച ദൈവം അങ്ങനെ ഒരു വ്യത്യസ്തത ഉണ്ടാക്കി അവരാരും അങ്ങനെ ആഗ്രഹിച്ചിട്ടല്ല മറിച്ചു അവരുടെ ഹോർമോൺ അങ്ങനെ പ്രതികരിക്കാനും ശാരീരിക സ്വഭാവങ്ങൾ പ്രകടിപ്പിക്കാനുമാണ് അവരെ നിർബന്ധിക്കുന്നത് അവരുടെ ശബ്ദം മാത്രം നാം കേട്ട് മനസ്സിലാക്കാം പക്ഷെ അവരുടെ ഉള്ളിലെ വികാരങ്ങളും വേദനകളും അവർക്കേ അറിയൂ,Non-anti-LGBT+ content
1467,Enik parayanullathe athikam makeup edathirikuka over aakubol aanu ellavarum nigale srethikunnath,Non-anti-LGBT+ content
1468,എങ്ങനെയാണോ Johnnyക്കുന്നത് അങ്ങനെ ജീവിച്ചാൽ പോരെ 9,Transphobia
1469,എല്ലാരും ജീവിക്കട്ടെ ഇവിടെ ,Non-anti-LGBT+ content
1470,J J അങ്ങനെ ഒന്നും ഞാൻ ഉദ്ദേശിച്ചില്ല പുള്ളി ചുള്ളൻ ആണെന്ന് അല്ലേ പറഞ്ഞത്,Non-anti-LGBT+ content
1471,Dhaksha s pinnentha lesbians nod interes,Non-anti-LGBT+ content
1472,aadhyam nadanna kundan,Homophobia
1473,കൂടുതൽ ഡെഡിക്കേഷൻ ഒന്നും വേണ്ടാ കുണ്ടൻസ് അത് മതി,Homophobia
1474,Ee video kk negative comments adikam illathadinte karanam vivaram ullavaranu chechide subscribers ennullathanu,Non-anti-LGBT+ content
1475,എന്തിനു അവർ എങ്ങനേലും ജീവിച്ചോട്ടെ ചേട്ടാ അവരും മനുഷ്യരല്ലേ,Non-anti-LGBT+ content
1476,Good show evare men thanne aakkan ulla treatment ille  angane undayirunnel athalle better,Non-anti-LGBT+ content
1477,Mallu boy Boy avark purushan aayi purusha lingathodu koodi janichavark sthree hormon kooduthal aanenkilum oru poorna sthree aayi jeevikan orikkalum kazhiyilla athukond avante sareera ghadana enthano athinu anusrich manassine pakappeduthi jeevikuka allathe ith randum ketta oru vibhakamayi enthinu jeevikanam daivam 2 vibhakathine mathrame create cheythitullu aanineyum pennineyum,Non-anti-LGBT+ content
1478,Chechi Santhosh Pandit ne oru kaliyakkanulla vasthu aayi mathram kanda oru samayam undayirunnu Ella mediayum athu agoshichirunnu,Non-anti-LGBT+ content
1479,LGBT കാരെ Trangender എന്നോ നപുംസകം എന്നോ വിളിക്കുന്നതിൽ യാതൊരു തെറ്റുമില്ല,Transphobia
1480,ഇത് ഒരു മാതിരി കുണ്ടനടി ആയിപ്പോയി,Homophobia
1481,മുഹമ്മദ്‌ നബി സ  ഒന്നിൽ കൂടുതൽ കല്യാണം കഴിച്ചു ഖദീജ ആയിഷ മൈമൂന  എല്ലാ ഇണകളും പെണ്ണാണ്,Non-anti-LGBT+ content
1482,savesh Kumar Eda shigandi ni sookshich samsaricho nink aale arrinjoodathath konda tta,Non-anti-LGBT+ content
1483,Ee myranmare kollanam 9,Transphobia
1484,Nikhil Vasudev എന്താണ് consent എന്ന് പോയി പഠിക്കടാ മന്ദബുദ്ധി മൈരേ ,Non-anti-LGBT+ content
1485,pes Soccers ഉണ്ട ഈ അറിവ് എവിടുന്ന് കിട്ടി എന്തുകൊണ്ടാണ് ട്രാൻസ്ജണ്ടർ ആയി മാറുന്നത് എന്ന് കൂടി അറിയാത്ത കാലത്ത് നോക്കി നിഷിദ്ധമാക്കി പോലും ഇസ്ലാമിക കാഴ്ചപ്പാടിൽ അടിമകളെ കുറിച്ചൊക്കെ പറയുന്നുണ്ട് എന്ന് കരുതി ഇപ്പോഴും അടിമത്വം ഉണ്ടോ,Non-anti-LGBT+ content
1486,ഇവർക്ക് ഗർഭിണികൾ ആകാൻ സാധിക്കുമോ,Non-anti-LGBT+ content
1487,അവർ അധ്വാനിക്കുന്നു അവർ ജീവിക്കുന്നു നമ്മൾ അധ്വാനിക്കുന്നു നമ്മൾ ജീവിക്കുന്നു,Non-anti-LGBT+ content
1488,നിങ്ങ ഒരേ പൊളിയാണ്പക്ഷെ ആറാം നൂറ്റാണ്ടിലാണെങ്കിൽ മാത്രം,Non-anti-LGBT+ content
1489,ഇതിലൊക്കെ പോയി കമന്റിട്ടന്വേഷിച്ചു ആരാ ആണ് എന്ന് കണ്ടു പിടി,Non-anti-LGBT+ content
1490,Crt athann sathyam,Non-anti-LGBT+ content
1491,Samad Ashique Ella aaningalum penningale ingane nokarind enn parayinna pole alle ith swarganuragi aayathkondallo aa vyakthiyude kuzhappam alle ath,Non-anti-LGBT+ content
1492,Sayyid Hammad പെൺ കുട്ടികളും over makup ചെയ്യുന്നില്ലേ,Non-anti-LGBT+ content
1493,Kuttigalagan yendh cheyyum,Non-anti-LGBT+ content
1494,സംഭവം കിടുക്കി സബ്ടൈറ്റിലുകൾ ആദ്യമായിട്ടാണ് കാണുന്നത്,Non-anti-LGBT+ content
1495,ക്ഷമിക്കണം ഈ വിഷയത്തിൽ ഇന്ട്രെസ്റ് കുറവായത് കൊണ്ട് കൂടുതൽ ഒന്നും പഠിച്ചില്ല ,Non-anti-LGBT+ content
1496,Inganeyokke niyamangal vyakhyaanichaale ivaneyokke aarenkilum sradhikkoopaniyillaathe irikkunna oru valiya koottam vakkeelanmaarkku thozhilavasarangal undaakoosamoohathinte adisthaanamaaya kudumbaangal thanne kalakkiyaal maathrame ivarkku kaasu kittoo,Non-anti-LGBT+ content
1497,Orittu velicham aaa kutta kooriruttil Balkan pattumenna viswasam  Mass daa ,Non-anti-LGBT+ content
1498,Abhay നിനക്കൊക്കെ ചത്തൂടെ മൈരേ ആണിനെ വ്യഭിചരിക്കുന്ന ആണുങ്ങൾ അയ്യേ,Homophobia
